Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15,Enc. Variable 16,Enc. Variable 17,Enc. Variable 18,Enc. Variable 19,Enc. Variable 20,Enc. Variable 21,Enc. Variable 22,Enc. Variable 23,Enc. Variable 24,Enc. Variable 25,Enc. Variable 26,Enc. Variable 27,Enc. Variable 28,Enc. Variable 29,Enc. Variable 30,Enc. Variable 31,Enc. Variable 32,Enc. Variable 33,Enc. Variable 34,Enc. Variable 35,Enc. Variable 36,Enc. Variable 37,Enc. Variable 38,Enc. Variable 39,Enc. Variable 40,Enc. Variable 41,Enc. Variable 42,Enc. Variable 43,Enc. Variable 44,Enc. Variable 45,Enc. Variable 46,Enc. Variable 47,Enc. Variable 48,Enc. Variable 49,Enc. Variable 50,Enc. Variable 51,Enc. Variable 52,Enc. Variable 53,Enc. Variable 54,Enc. Variable 55,Enc. Variable 56,Enc. Variable 57,Enc. Variable 58,Enc. Variable 59,Enc. Variable 60,Enc. Variable 61,Enc. Variable 62,Enc. Variable 63,Enc. Variable 64,Enc. Variable 65,Enc. Variable 66,Enc. Variable 67,Enc. Variable 68,Enc. Variable 69,Enc. Variable 70,Enc. Variable 71,Enc. Variable 72,Enc. Variable 73,Enc. Variable 74,Enc. Variable 75,Enc. Variable 76,Enc. Variable 77,Enc. Variable 78,Enc. Variable 79,Enc. Variable 80,Enc. Variable 81,Enc. Variable 82,Enc. Variable 83,Enc. Variable 84,Enc. Variable 85,Enc. Variable 86,Enc. Variable 87,Enc. Variable 88,Enc. Variable 89,Enc. Variable 90,Enc. Variable 91,Enc. Variable 92,Enc. Variable 93,Enc. Variable 94,Enc. Variable 95,Enc. Variable 96,Enc. Variable 97,Enc. Variable 98,Enc. Variable 99,Enc. Variable 100,Enc. Variable 101,Enc. Variable 102,Enc. Variable 103,Enc. Variable 104,Enc. Variable 105,Enc. Variable 106,Enc. Variable 107,Enc. Variable 108,Enc. Variable 109,Enc. Variable 110,Enc. Variable 111,Enc. Variable 112,Enc. Variable 113,Enc. Variable 114,Enc. Variable 115,Enc. Variable 116,Enc. Variable 117,Enc. Variable 118,Enc. Variable 119,Enc. Variable 120,Enc. Variable 121,Enc. Variable 122,Enc. Variable 123,Enc. Variable 124,Enc. Variable 125,Enc. Variable 126,Enc. Variable 127,label
0.031088583,0.13637036,0.1647336,0.63122654,0.39583993,0.6801499,0.39024585,-0.48868373,0.079033665,-0.3064372,-0.33399075,0.2975305,0.018288506,-0.17682992,0.28298786,0.2016269,-0.534007,0.39497748,-0.09804122,-0.99227023,0.36779034,0.37709388,-0.2724514,0.28476968,0.6654756,0.063451596,0.018158123,-0.6490757,0.10485777,0.5224293,-0.06133636,0.024881627,-0.00814053,0.6659425,-0.7167835,0.0982708,-0.4410549,1.1388069,0.14041413,-0.10220175,-0.1815115,0.55111516,0.8972124,0.47365403,-0.2954848,0.00048106164,-0.23836404,0.6008652,0.86738056,0.33508962,-0.19834085,0.29838118,0.32561448,-0.27306935,0.047258396,-0.13096806,-0.03448427,0.40379936,-0.57582045,0.114400655,0.026858661,-0.3533457,-0.71077937,0.7569704,0.0033800856,0.019831795,0.44334504,0.25664106,-0.6000452,0.55410147,0.065859534,-0.44015577,-0.30486456,-0.08514408,-0.257518,0.2094034,-0.08712093,-0.071761996,-0.62002367,0.49757087,0.12483846,0.11325753,0.3780943,-0.09839608,0.36749166,-0.24450687,-0.25212556,-0.1718406,-0.3434663,-0.05290416,-0.48897445,-0.28011233,0.5129468,0.010997627,0.06221927,0.2114861,0.07227972,-0.6750145,0.046267733,-0.30949518,-0.8874052,0.19309376,0.36458284,-0.0061724726,0.6871454,0.23650825,0.15409496,-0.4055454,-0.049396798,-0.002111026,0.3364293,0.46118203,-0.59294397,-0.17939867,-0.23865975,0.15626836,-0.16654913,0.25969365,0.36163366,-1.3261964,0.116416335,0.082329154,0.24543749,-0.1108895,-0.035944372,-0.11403073,-0.11113359,-0.62024677,disco
-0.10709798,0.052491922,0.25977704,-0.018579062,0.29136488,0.4482042,0.80297554,-0.55044895,0.4099697,-0.18240371,-0.5271486,0.0036193952,-0.598293,-0.32360294,-0.466589,-0.38645154,-0.09331266,-0.028906465,-0.15495501,-0.5653536,0.26553804,0.016918857,-0.2289267,0.010138634,0.19473028,0.3756755,-0.07399129,-0.18172207,-0.25677997,0.6678975,-0.19986819,-0.10329076,0.6109812,0.51725596,-0.5710229,-0.31896433,-0.20810689,0.88841796,0.04812722,0.3884653,-0.23755012,-0.0012711473,0.40489694,0.06241351,-0.24048543,0.3292576,0.094995186,0.40057662,0.7759222,0.29533628,-0.738912,0.045684032,0.17354602,-0.22267964,0.12379978,0.01269722,0.13717729,0.4735117,-0.4540509,-0.26006016,0.38242945,-0.07567556,-0.66390365,0.67121845,0.21470352,0.2808012,-0.23409007,0.10841794,-0.6621213,0.20962666,0.21486601,-0.2873661,-0.1091675,0.5513262,0.08125132,0.84762836,-0.18908665,-0.17955725,-0.29138204,0.33400264,-0.5621451,-0.1000659,0.6992724,0.06486188,-0.1633295,-0.41813534,0.5300783,0.33353204,-0.354157,-0.06875904,-0.5784556,-0.250264,-0.14813057,-0.33112532,-0.33596355,0.09240398,0.06936984,-0.26142776,-0.054801166,0.13660696,-0.49227056,-0.13162917,0.55768985,-0.78359103,0.3887538,-0.007354323,0.16426863,-0.78633773,-0.32866117,-0.030514084,0.19470969,0.5104729,-0.68763447,-0.43482074,-0.023888055,-0.1004921,-0.0774062,0.07093328,0.6127998,-0.3146363,-0.1341246,-0.1581489,0.022619125,0.24429792,0.2267005,0.0765861,0.43622103,-0.30019712,disco
-0.13421737,0.11891644,-0.023256179,0.0005819537,0.3565011,0.07999681,0.3381219,-0.45318568,0.21003623,0.08136083,-0.86513054,-0.13599467,-0.3497831,-0.47281376,-0.59851116,-0.114285834,-0.30329224,0.16982815,0.18475011,-0.30480766,0.19026655,0.0186515,-0.17911933,0.47351855,0.054620706,-0.5024649,-0.14733641,-0.2649623,0.007982604,0.5465582,-0.30828565,0.020996721,0.52257043,0.55185825,-0.09351201,-0.17387009,-0.25290135,0.4185273,-0.03716204,-0.43815744,-0.2796558,-0.24122228,-0.18700291,0.53755677,0.39019927,0.41639847,0.031045878,0.026597174,0.9524862,0.3553313,-0.21128452,0.17945054,-0.23578128,0.07328987,-0.13767871,-0.21194476,-0.33111435,0.17208247,-0.118918195,-0.31756124,0.44428852,-0.21295942,-0.43438995,0.19117817,-0.09549291,0.34487623,0.46968028,-0.3046552,-0.30008328,0.03214845,0.45639586,-0.1973053,0.08501385,0.18617716,-0.28727153,0.27232113,0.17728403,0.0138952285,-0.6810089,0.2503262,-0.60942435,-0.51038456,0.6671498,0.34464446,0.39976332,-0.15725508,0.03139732,-0.17924267,-0.2379619,-0.22297087,-0.042426355,-0.21754786,-0.355736,0.1877904,-0.22166859,0.74009824,-0.069005534,-0.19279048,-0.103239276,-0.37925518,-0.22012341,-0.03783862,0.23553126,-0.73427814,0.3482801,-0.12790881,0.19070755,-0.07383939,-0.43591487,0.042121828,0.36008158,-0.03878495,-0.19905993,-0.5915593,-0.37458014,0.1483694,-0.029214382,0.0043035448,-0.23753901,-0.75512624,-0.069414616,0.112912565,0.3137171,-0.32390812,-0.24152835,0.2963116,0.3261058,-0.24823917,disco
-0.12151211,-0.106701225,-0.25428644,-0.15512455,-0.42124206,0.75122,0.2669071,-0.2333951,-0.005886795,0.59122306,-0.48881185,0.27127782,-0.062857814,-0.09740171,0.17753635,-0.6856412,0.041544855,0.124537155,-0.38175786,-0.020033723,0.22653338,-0.34405443,-0.17982769,0.04824677,0.1407375,0.5302527,-0.4046963,-0.22790425,-0.1439357,0.7051593,0.3695284,-0.5825856,-0.08046521,0.65394557,-0.27700073,-0.012736419,-0.48644444,-0.15812184,0.70173126,0.09494996,-0.26903257,0.09565221,0.9357768,0.21894518,0.06379903,0.23274276,0.107432224,-0.11383654,-0.09797587,0.058242977,-0.4336471,-0.19177437,-0.1404537,-0.15730956,0.22146758,-0.3431587,-0.17999059,0.78338695,0.14573191,0.03138612,0.381633,0.23522656,-0.8269104,-0.03980093,-0.20615655,0.5075757,0.63898104,0.6480726,-0.14067122,0.8781693,0.5698973,-0.4788905,0.055743113,0.6148456,0.100061804,-0.08410495,-0.18807217,-0.1747421,0.5133824,-0.19942166,-0.119045414,-0.2852303,0.57702005,0.06837704,-0.16909723,-0.1673467,0.22188652,-0.29280466,0.1485952,-0.121661454,0.10902102,0.20287362,0.28840327,0.24408765,-0.079123646,0.19491227,0.10179396,-0.008068262,-0.49355453,-0.52521735,-0.039464306,0.24033798,0.62341136,-0.0662816,0.35729498,0.010799814,0.18231411,0.70365226,0.38173893,0.23147123,0.20532551,0.10974446,0.017979931,-0.4213554,-0.46268997,0.39828137,0.15683918,0.07239747,0.03806699,-0.017335862,0.5084374,-0.12552589,0.5308954,-0.24520928,-0.5641973,0.3251625,-0.095741995,0.059621934,disco
0.2130556,0.5309042,-0.32945657,-0.06596134,-0.5801822,0.834461,0.121839106,-0.5315222,0.024465004,0.29816812,-0.27728435,0.19346443,0.00028468482,0.06746901,0.37471068,0.60412544,0.13422027,-0.2003357,0.93026817,-0.27205268,-0.016065158,-0.43076077,0.107074335,-0.05931802,-0.37841803,-0.034693547,0.24950589,0.3230717,-0.15692092,-0.124286786,-0.6990252,1.1667578,0.15724574,-0.16162084,-0.11139153,0.6154313,-1.0704716,-0.7129928,-0.22702122,0.14515357,0.22005135,0.16749844,0.42556456,0.57340837,0.29411268,0.3188827,0.32675844,-0.18993852,-0.55466056,-0.462642,0.6062407,-0.35890192,-0.5722353,0.0083469935,0.28008282,0.24926832,0.6346186,0.85874903,0.38662565,0.48312548,0.3720231,-0.36795667,-0.12062776,0.44269437,-0.5529576,0.6237062,0.5832953,0.1857752,0.3842603,0.54789263,-0.02258808,0.13569391,0.26453704,0.1765176,0.07514158,-0.013605038,0.19403812,-0.20768936,-0.15789928,0.1589219,-0.114996135,0.15853302,-0.39336282,-0.18585812,0.68123615,-0.8004273,-0.4658137,0.13081774,-0.26199335,-0.005838115,-0.13429312,-0.15913308,0.2629974,-0.31969777,0.19360651,0.40019625,0.3682285,-0.8394166,-0.11961532,0.45724684,0.42992115,0.043202233,0.38721415,-0.096229635,-0.40800288,0.3632481,0.5043136,0.4828419,-0.44913474,-0.38399762,-0.42553043,-0.04865235,-0.12682797,-0.08020998,-0.32284802,-0.51653206,-0.5358804,0.32781428,0.18249434,-0.23093237,-0.4256559,0.414055,0.6042714,0.058315046,0.6631382,0.19867463,-0.29891708,0.08147161,disco
0.04782647,0.24322808,0.5480904,-0.6379102,0.3715853,-0.11785138,0.67614865,0.090316124,-0.09915001,0.0669799,-0.6993064,-0.14624712,-0.6678063,-0.4770857,-0.5435647,-0.6738735,-0.203785,0.13214035,0.41839263,-0.71674305,0.039867,-0.24063435,-0.2520409,0.21226604,0.13635787,0.2978369,-0.11987779,-0.3434965,0.037604976,0.55540466,0.080075,-0.2243187,0.35476482,0.70483303,0.038788203,0.4085564,-0.24055795,1.3783174,0.57915944,0.099443324,-0.16484216,0.13299128,0.6753142,0.11219398,-0.24482146,0.49800932,-0.0045915945,0.409532,0.9291481,-0.06851499,-0.11975434,0.05173242,0.37822357,0.5486459,-0.42275006,-0.22274885,-0.09565186,0.5238113,-0.7040307,-0.4241389,0.38724107,0.49078014,-0.59955305,0.6785846,0.31572875,-0.07136171,-0.17550257,-0.10865538,-0.62166554,0.041446228,0.055772368,-0.51217455,-0.27365392,0.3767028,-0.34762466,-0.007939199,0.05358764,0.05603252,-0.26434982,0.50521225,-0.37858623,-0.0841444,1.057072,0.12790516,0.49937943,-0.26284027,0.57211757,-0.17695472,-0.2754621,-0.3171371,-0.4037497,-0.13995796,-0.25633633,-0.16794823,0.31908524,-0.06273879,-0.1133054,-0.23276347,-0.2427688,0.10496786,-0.7687036,-0.3267565,0.035515048,-0.87296426,0.6322295,-0.324297,0.10048251,-0.33509907,0.021160707,-0.03233996,0.36873987,1.097518,-0.37061942,-0.6949682,-0.05050978,0.060419235,0.112507015,0.2078476,0.33029994,-0.8123158,-0.13150145,-0.24333623,0.06365791,0.27646285,-0.769044,-0.06884219,0.32142463,-0.529181,disco
-0.16540495,-0.0046864823,-0.10184322,-0.18965544,-0.12208791,0.45176533,0.5566143,0.23853922,0.29382512,-0.119748935,-0.124553874,0.19601326,-0.30125442,-0.6050681,-0.27479598,-0.4041921,0.45459852,0.2330995,0.33572626,-0.6649351,0.2440516,0.022196483,-0.24303757,0.58431613,0.19133408,0.4264308,-0.24002028,-0.3194258,-0.10501501,0.25937784,-0.3422938,-0.51478434,0.018425848,0.4464706,0.20042315,0.0205482,-0.3128946,0.29976293,0.33926988,0.23702663,-0.01803758,0.014110599,0.32456422,-0.125226,0.063474216,0.16154864,0.08196348,0.267618,0.07068008,-0.074718535,0.076963134,-0.3375283,-0.48568356,-0.28184447,-0.48201674,-0.5833858,0.02080997,-0.013736583,0.26453155,-0.13543643,-0.051280044,-0.11843456,-0.63322234,0.46289495,0.4070838,-0.027006885,0.1268946,0.28592443,-0.65792,0.31819806,0.18963748,-0.39389038,0.016345814,-0.13172132,-0.3219153,-0.40336525,0.05793619,0.12906826,0.38871765,-0.07726808,0.17808455,-0.053237773,0.2896182,-0.29447308,-0.09767794,-0.27667138,0.19425139,-0.06500078,-0.69234246,0.04250543,-0.6563654,-0.1583164,0.012240846,-0.6038201,0.3445118,0.49241364,-0.2894691,-0.17030923,-0.5166623,0.1912017,-0.46216992,0.20179433,0.23955359,-0.38551316,0.38255492,0.17584272,-0.013288876,0.27552655,-0.011049143,0.17982782,0.20677689,0.24135381,-0.08533322,-0.18772145,-0.5007863,-0.10341869,0.4050581,0.069700085,0.34085777,-0.196901,0.18427768,0.3468399,-0.0021385588,-0.36759555,-0.6041477,-0.0517055,0.07486125,-0.23720135,disco
-0.123249315,0.115130186,0.46080428,-0.23970574,0.5558231,0.5987083,0.6824837,-0.5653146,0.024758928,-0.22995171,-0.76816666,0.015106801,-0.3147145,-0.3250922,-0.16057949,-0.32270694,-0.30570388,0.5323073,0.042264327,-0.7323747,0.36725333,0.035127323,-0.53814626,0.1758826,0.7694335,0.087194525,-0.5989134,-0.61782604,0.14854035,0.1486459,-0.14468895,-0.14475161,0.39774564,0.51006246,-0.34674263,-0.06566625,-0.390802,0.7164183,0.40229478,0.13679993,-0.019664478,0.13961482,0.975534,-0.0024930607,-0.18163374,0.41393757,-0.18223134,0.8466798,0.26821426,0.32386583,0.07012302,-0.40240753,-0.17667654,-0.28727585,0.15397368,0.16075212,-0.10787241,0.5324017,-0.71540123,0.21369334,0.28310868,0.11460827,-0.9183203,0.21761622,0.01816725,0.6291827,-0.1914519,0.21435383,-0.56807715,0.818415,-0.016841676,-0.1273014,-0.40374506,0.14309981,-0.27686548,0.17088532,0.4253848,0.020326845,-0.4305248,0.1517908,-0.3293744,0.15192689,0.5712292,0.10014112,-0.09369998,-0.28800708,0.24295858,-0.22386569,0.044568703,-0.5341218,-0.33966863,-0.32711866,-0.19211018,-0.28622824,0.12432266,0.26492676,-0.11679751,-0.34459394,-0.16218847,-0.12025539,-0.43726826,-0.10103908,0.091422975,-0.8451977,0.5280909,-0.1137944,0.17418636,-0.20373452,-0.2239722,-0.5706047,0.29892758,0.4674921,-0.29622686,-0.87051,0.41592377,-0.38360244,-0.088159315,0.5783299,0.32660997,-0.8250563,0.14622223,-0.024302354,0.3368902,0.012979843,-0.43093652,0.04764432,0.3265131,-0.16669205,disco
-0.11467802,0.11227291,0.70847464,-0.08180267,-0.2120067,-0.050731875,0.75472367,0.30664924,0.32203445,0.39896053,0.040567935,0.23107512,-0.4276208,-0.6199625,0.052538376,-0.42631733,-0.15785484,0.5171585,0.113482356,0.44209728,0.008181699,0.074977934,-0.098662205,0.42256653,-0.5384588,0.4715914,-0.13439664,-0.66289693,-0.4500312,0.53621,0.37633064,-0.13933925,0.32758698,0.6897418,0.0077985823,0.65683854,-0.5106641,0.51927906,0.7251162,0.14094058,-0.7022845,0.23018123,0.12441055,0.9408884,0.39923167,-0.05243811,-0.011312204,0.87664634,0.8169899,-0.012641331,0.30545872,0.47764057,0.015173629,0.093872495,-0.13295504,-0.394968,-0.04135506,-0.41403443,-0.22433686,-0.4390537,0.6253389,0.116637275,-0.7556652,0.5602198,0.26623553,-0.14851685,0.3856973,0.69169605,-0.42866528,0.0059063137,-0.29402107,-0.4350126,-0.9197834,0.039039843,-0.7514761,-0.9708402,-0.17806384,0.33079946,-0.54381907,0.18543151,-0.08124093,-0.097235285,0.55828726,0.15448275,0.87560976,-1.0268126,0.56616545,0.288239,-0.49611062,0.49436438,-0.15769438,-0.41579142,-0.4030192,-0.19521502,0.09848497,0.16499484,-0.49653223,0.13832682,-0.67748034,-0.25110838,-0.91619986,-0.49250764,0.15970801,-0.30194455,0.20671952,0.23647116,0.28706807,0.2860254,0.6572119,-0.700663,0.7087153,0.7067418,-0.7749671,-0.19568877,-0.028854065,0.3035718,-0.16526566,-0.00035208464,0.10225869,-0.130678,0.010943644,0.46689197,0.43792665,-0.36542013,-0.7312247,-0.1646998,-0.13879731,-0.10631952,disco
-0.2006312,0.025175316,0.063549556,0.15038842,0.30920744,0.25124893,0.5613352,-0.5525531,-0.36292574,0.05303357,-0.3116576,0.12482597,-0.5367028,-0.31358683,-0.025495917,-0.36116934,-0.356399,0.08507709,0.3632413,-0.30687532,0.15893602,-0.08172275,-0.17106013,0.39083153,0.025873795,0.23935899,0.11444334,-0.24853127,-0.14430565,0.355105,-0.08274278,-0.2249324,0.21042842,0.34922966,-0.63826567,0.10644907,-0.37854144,0.30567932,0.11377123,-0.33803,-0.43048823,0.5648026,-0.15647183,0.35611916,-0.26989594,0.24260622,-0.29064116,0.17004819,0.34687364,-0.10736048,-0.035333186,-0.042813264,-0.44941863,-0.21698791,-0.2020435,-0.51078254,0.058255635,-0.21543258,-0.26051843,-0.2757238,0.30091655,-0.01766966,-0.102912635,0.4331599,0.1220743,-0.23489267,0.26318732,0.07427436,-0.4622913,0.4557908,-0.18687136,-0.259582,-0.016842427,0.13584162,-0.5042283,-0.18847577,0.066388205,0.06563557,-0.0783994,0.2704644,0.059718154,-0.0143354405,0.28436804,0.1637148,0.12428859,0.09494274,-0.29877323,0.1677388,-0.5311175,0.17086741,0.07204473,-0.0810693,-0.27571967,-0.42178285,0.19771871,0.7709198,-0.17008254,-0.27990192,-0.51016754,-0.23179865,-0.07206562,-0.17326468,0.19929433,-0.24891262,0.44691005,-0.19425607,0.16449934,0.41129085,-0.25278488,0.16843645,0.15234363,0.45508042,-0.21546705,-0.18289718,-0.3123671,0.04421748,-0.23274933,0.30279842,0.52590674,-0.61990845,0.21943986,0.16491602,0.16726862,0.06851998,-0.03674215,0.35523227,0.2911193,-0.262888,disco
-0.23237161,-0.15080708,0.3522778,0.089689136,0.2807184,0.39844966,0.4441361,-0.09273966,-0.20472594,-0.33192772,-0.58761495,0.37519187,-0.417595,0.014562953,0.2258744,0.06668358,0.21615583,0.22912648,-0.18861853,-0.3635894,0.25076598,-0.13097717,-0.16928682,0.39514363,0.22156706,0.18397444,-0.05111394,-0.4066275,-0.57918924,0.24603322,-0.17716771,0.13547727,0.16261671,0.075558,-0.15786777,0.18886554,-0.34575185,0.756844,0.31091017,0.080020584,-0.23592578,0.12328796,0.52405375,0.04295126,-0.21626306,0.13299786,0.11452892,0.13220905,0.2831126,0.38258967,-0.07161255,-0.08641791,-0.3263077,-0.32875815,-0.22024332,-0.3513578,-0.23186684,0.3403433,-0.11483002,-0.32001784,0.25581515,0.18887149,-0.20972502,0.34167847,-0.124315135,0.1285617,-0.010635177,0.108429134,-0.6798031,0.32349738,0.42191577,-0.15531105,-0.3663318,0.23064855,-0.024621297,-0.17967342,0.23701268,-0.28196985,-0.29157615,0.4735372,-0.011447109,-0.0056089573,0.17337132,-0.049019087,0.17965955,-0.12162743,-0.40154493,-0.09500827,-0.23177543,-0.16650955,-0.15912138,-0.37420797,-0.07962217,-0.13559327,0.13229978,0.12677969,-0.24082781,0.015650015,-0.13055664,0.21128443,-0.24481292,-0.08651498,0.44105294,-0.3093391,0.47729263,-0.26624042,0.12999439,0.40207234,0.0019835988,-0.12738805,0.28553784,0.19565247,-0.2778124,-0.27447557,-0.18397143,0.09465954,-0.16348395,0.2832467,0.70620036,-0.24237342,0.26506484,0.32668266,0.12788984,-0.10778816,-0.22431551,0.04027661,-0.007626893,-0.17142324,disco
0.55011755,0.10166188,0.5423942,0.5113811,0.2384898,-0.4556956,0.49757817,-0.31486052,-0.42757282,-0.23212688,-0.51067454,0.5570953,-0.31609818,-0.37384465,0.25970083,-0.12298828,-0.05948312,0.32699686,0.29350713,-0.59060955,-0.46194613,0.34960988,0.010966819,0.53905755,-0.013324611,0.6389267,0.25985628,-0.25987017,-0.26166558,0.5098945,-0.24113691,0.29604495,0.05188593,0.5996261,-0.28435823,-0.13640885,-0.252958,1.0450377,-0.7375831,-0.22619845,-0.062217567,0.81603277,0.7357262,-0.20822518,-0.20540701,0.10532317,0.044315584,-0.037518263,0.09310878,-0.043766387,0.1792205,-0.3439596,-0.012535075,-0.9585856,-0.28580528,-0.14312682,-0.06258549,0.6612809,-0.27638522,-0.57126814,0.17078719,-0.44594938,0.379063,0.69654614,0.18472798,-0.1271644,0.55434155,0.20098257,-0.19016922,0.17719615,0.20092085,-0.52841705,-0.31750196,0.048868157,-0.29306492,-0.07011843,-0.06832685,0.054209925,-0.45648226,0.9371981,-0.29179665,0.011417624,0.14012384,0.30895877,0.16086668,-0.035167456,-0.053744745,-0.06888929,-0.092346594,-0.24312928,0.37200785,-0.084948994,-0.007864688,-0.121770516,0.15033075,0.17871495,0.20258804,-0.5525586,0.28591263,-0.28574985,-0.17123894,-0.12322798,0.41093212,-0.7649207,0.36984286,-0.1369952,0.18722172,0.062949814,0.06666663,0.44902888,0.4964488,0.15891093,-0.19850107,-0.25342208,-0.55738705,-0.06834125,-0.053176235,-0.28670198,0.3275792,-0.3502137,-0.30261374,0.07106556,0.24371977,0.43240964,-0.22312813,-0.113092095,0.46354103,0.08403996,disco
0.2521243,0.31436062,0.0030552037,0.06282811,0.50351995,0.39422575,0.6730168,-0.08418721,0.066509984,0.056293916,-0.26875934,0.19357133,0.05633726,-0.526286,-0.29235002,-0.112318195,-0.34256405,0.1849479,0.3041004,-0.7315867,-0.091926254,0.075777136,-0.31737697,0.006436663,0.2859145,0.124525554,-0.36759272,-0.2603404,0.09427844,0.47667402,-0.5414355,0.2647112,0.6836864,0.2812847,-0.4422389,0.080239296,-0.4564941,0.6386623,0.056167744,0.044048697,-0.10638273,0.0957285,0.5471291,0.21882573,-0.033212256,0.34772414,0.20619649,0.41779765,0.4805119,0.34372005,-0.08880322,-0.1976293,0.14263275,-0.3792916,0.207116,-0.13619283,-0.2312186,0.34189856,-0.24346425,-0.04003347,0.3185607,-0.04268322,-0.47452003,0.38671342,0.28852898,0.7549726,0.104291886,-0.1267598,-0.56869864,0.53116745,0.1149782,-0.5966376,0.028537314,0.051841334,-0.2740542,0.18987192,0.05886458,0.105163194,0.015353652,0.6205386,-0.37170857,0.047430456,0.24781446,0.051297124,0.19350538,-0.6062936,0.42044753,-0.37048683,-0.4578823,-0.25891402,-0.3094784,-0.011426009,-0.16952181,-0.26200148,-0.41340888,0.22615665,0.055465173,-0.70362276,-0.16041975,0.17743568,-0.15324858,0.13378951,0.26210716,-0.42988718,0.16815196,-0.0051982366,0.34477717,-0.113717385,-0.23277663,0.3224729,0.0027369522,0.42938042,-0.3320576,-0.54928946,-0.02081023,-0.094278045,0.024130289,0.12228625,0.24326998,-0.33972868,-0.058502313,0.030833885,0.13565907,-0.24121702,0.0014990424,-0.22476143,0.15780035,-0.3817854,disco
0.07061743,0.75023836,0.02114239,-0.120802134,-0.25130928,-0.4820712,0.56474555,-0.2285923,0.05592306,0.5195335,-1.105183,-0.3935345,-0.9824386,-0.51941913,-0.87879205,-0.29873037,-0.5946788,0.36555964,-0.63267505,-0.71101844,0.11439228,0.2712187,0.16374393,0.4417775,-0.16169527,0.7609801,-0.60163647,0.049226858,0.31681308,0.83999205,-0.3540569,-0.7311659,1.1070224,0.78777325,-0.34689808,-0.029043363,-1.1932472,1.141265,-0.42194843,0.24094844,-0.29490563,0.46324497,0.59365714,0.23383452,0.10453011,0.38865435,-0.6193401,0.6666603,0.79985064,0.12445663,0.24793386,0.2782003,-0.2560375,0.2184704,-0.36792916,-0.43767104,0.2652809,0.6149853,-0.7316865,-1.1303043,0.22448927,0.35264522,-0.3156445,0.623979,0.20308632,-0.39829683,0.15692358,0.5082329,-0.19090936,-0.6449302,0.13114882,0.24345118,0.021546066,-0.2132504,-0.35613054,0.53127444,-0.13558736,-0.20138913,-0.92490023,0.17306861,-0.14483358,-0.33077708,1.1654743,0.82174504,-0.013038607,-0.33877096,0.75503886,0.0076426514,0.14925513,-0.50537324,0.2871235,-0.5287343,-0.38832924,-0.5921088,0.73929685,-0.33380282,-0.44194508,-0.65176135,-0.32537773,0.307982,-0.70193547,-0.25284362,0.8022523,-1.0385425,0.39959228,0.10532315,0.08994017,-0.579253,0.18561517,0.28173202,0.37821674,0.8852546,-0.8060203,-1.1016504,0.59343225,0.018207733,-0.34607565,0.13312057,0.74561185,-0.98375297,-0.36673692,0.03786803,0.053392336,-0.08710031,-0.45255232,0.018032204,0.41276732,-0.49937743,disco
0.1980745,0.10849977,0.3779177,0.058661904,0.5717611,0.40464404,0.56662637,-0.3881271,0.20045026,-0.27478176,-0.33861002,0.1828774,-0.17299241,-0.42714414,-0.120306216,0.106439486,-0.06814496,0.09885536,0.24420889,-0.8504425,0.15571278,0.17401679,-0.03321035,0.35286865,0.5854739,-0.00053610466,-0.16555616,-0.6483997,0.09431049,0.2874021,-0.16774352,-0.13205121,0.4237731,1.0503752,-0.532431,0.13481344,-0.38904932,0.8011192,-0.3324634,0.21157812,-0.14508834,0.38733885,0.3473954,0.32496384,-0.37836462,0.18779613,-0.23489577,0.4212017,0.489943,0.35163563,-0.238118,-0.06337994,-0.27714545,-0.5600325,-0.32595602,-0.066097386,-0.11092223,0.17921855,-0.37489575,-0.33977163,0.251587,-0.3097579,-0.06292666,0.31418902,0.24099644,0.43607104,0.115491055,0.0011416245,-0.4678062,0.05826114,-0.010367578,-0.46006975,-0.21726288,-0.10915686,-0.16240516,0.104936875,0.38346952,-0.08749067,-0.1797237,0.1877059,0.051026978,0.021632805,0.12102996,-0.0970007,0.22763532,-0.32661977,0.33176875,-0.03690536,0.1771889,0.021628825,-0.19817662,-0.43900117,-0.33473772,-0.2923605,-0.13249293,0.44302708,-0.3608733,-0.7311769,-0.048610605,-0.45841977,-0.18983099,-0.0133499205,0.44269517,-0.7332089,0.48680604,0.24441174,0.5364325,0.08941369,-0.20938647,-0.23860505,0.050996095,0.24969989,-0.42612535,-0.5072022,-0.27904826,-0.29121506,-0.19626123,-0.09703072,0.3011171,-0.15023345,-0.25988868,-0.089349136,0.056138597,-0.13214302,0.22811964,0.10583049,0.27559173,-0.40973496,disco
