Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15,Enc. Variable 16,Enc. Variable 17,Enc. Variable 18,Enc. Variable 19,Enc. Variable 20,Enc. Variable 21,Enc. Variable 22,Enc. Variable 23,Enc. Variable 24,Enc. Variable 25,Enc. Variable 26,Enc. Variable 27,Enc. Variable 28,Enc. Variable 29,Enc. Variable 30,Enc. Variable 31,Enc. Variable 32,Enc. Variable 33,Enc. Variable 34,Enc. Variable 35,Enc. Variable 36,Enc. Variable 37,Enc. Variable 38,Enc. Variable 39,Enc. Variable 40,Enc. Variable 41,Enc. Variable 42,Enc. Variable 43,Enc. Variable 44,Enc. Variable 45,Enc. Variable 46,Enc. Variable 47,Enc. Variable 48,Enc. Variable 49,Enc. Variable 50,Enc. Variable 51,Enc. Variable 52,Enc. Variable 53,Enc. Variable 54,Enc. Variable 55,Enc. Variable 56,Enc. Variable 57,Enc. Variable 58,Enc. Variable 59,Enc. Variable 60,Enc. Variable 61,Enc. Variable 62,Enc. Variable 63,Enc. Variable 64,Enc. Variable 65,Enc. Variable 66,Enc. Variable 67,Enc. Variable 68,Enc. Variable 69,Enc. Variable 70,Enc. Variable 71,Enc. Variable 72,Enc. Variable 73,Enc. Variable 74,Enc. Variable 75,Enc. Variable 76,Enc. Variable 77,Enc. Variable 78,Enc. Variable 79,Enc. Variable 80,Enc. Variable 81,Enc. Variable 82,Enc. Variable 83,Enc. Variable 84,Enc. Variable 85,Enc. Variable 86,Enc. Variable 87,Enc. Variable 88,Enc. Variable 89,Enc. Variable 90,Enc. Variable 91,Enc. Variable 92,Enc. Variable 93,Enc. Variable 94,Enc. Variable 95,Enc. Variable 96,Enc. Variable 97,Enc. Variable 98,Enc. Variable 99,Enc. Variable 100,Enc. Variable 101,Enc. Variable 102,Enc. Variable 103,Enc. Variable 104,Enc. Variable 105,Enc. Variable 106,Enc. Variable 107,Enc. Variable 108,Enc. Variable 109,Enc. Variable 110,Enc. Variable 111,Enc. Variable 112,Enc. Variable 113,Enc. Variable 114,Enc. Variable 115,Enc. Variable 116,Enc. Variable 117,Enc. Variable 118,Enc. Variable 119,Enc. Variable 120,Enc. Variable 121,Enc. Variable 122,Enc. Variable 123,Enc. Variable 124,Enc. Variable 125,Enc. Variable 126,Enc. Variable 127,label
-3.6203575,-4.4877005,-8.166733,4.0423765,-6.125529,10.711138,-3.7258663,2.1465805,-18.184511,15.965229,3.1765358,-2.63161,-19.534544,-8.217413,-8.353442,1.8336109,-0.75083333,-8.0301895,8.541042,-3.116757,4.2084785,-2.2152658,-8.722663,-3.4069543,-3.3613236,6.341034,-2.3150482,-5.2914395,-0.84814477,-2.6070573,-4.4223127,-6.726829,-5.1941977,-2.884979,20.392275,6.596897,3.1305642,6.6777506,-4.360304,1.7937397,-0.036562845,-2.6824222,2.6110756,-3.2826042,1.525252,2.4422667,-0.10586627,-2.704132,-3.7526598,8.448707,-3.0197494,6.164107,2.6335366,4.6205974,2.9303164,2.891063,2.8330817,-2.814202,0.03202758,-2.9953685,14.258625,1.7474667,2.480301,-2.7609484,0.98001146,1.9103258,0.4940798,5.046833,-13.521869,4.401762,3.3931115,0.5291333,3.194414,-4.995433,-1.0531194,3.1884506,-1.06787,-3.4457366,9.770256,-15.104323,-14.805366,-2.892499,1.6764241,-7.3872633,-14.281548,-4.061244,0.009836562,-8.799412,-0.92444575,-4.4631057,0.45978457,7.8613644,-10.339797,-0.787181,-0.041057166,-0.19071971,-3.4499695,0.1831596,-2.6030548,-2.922376,0.4391939,3.062449,2.8627093,8.35203,-9.86203,-7.1925316,-1.2179188,-4.731639,4.4369917,3.2517745,10.191609,-2.1184084,8.823629,-4.7027087,-4.5590296,1.9691441,2.0693815,5.2212653,14.198324,0.01686929,1.689893,-2.3707707,-3.5141308,-6.9525146,0.99332625,5.205222,1.8483148,13.290295,rock
-3.423485,-0.2353254,-2.3885276,3.3778353,-5.567359,12.510645,-1.3221188,0.52675706,-12.772877,14.041512,2.7703633,2.0967,-15.013311,-2.007653,-3.9215164,1.4986812,-0.29826143,-5.496724,2.5514853,-0.14523806,3.0504322,1.3457794,-8.018699,-1.2189487,3.7767928,5.011926,-1.3175642,-2.566645,-2.730501,1.03806,-1.5383292,-1.3001195,-0.6294575,-1.8902423,10.569783,4.7327404,-2.0609505,2.9601133,-0.77056336,0.73825616,-0.17301033,-2.1190085,-0.5745484,-3.03144,0.80888456,-0.93077815,2.0054495,-2.9825282,2.0022893,4.1878486,-1.8172029,8.214801,0.67866594,3.465939,2.9569433,0.99728614,3.0859776,-2.036709,-3.4674258,-5.465611,10.157143,1.0423696,1.263862,0.50385284,1.0135071,1.4984577,-5.369707,3.693358,-7.3595114,0.6506432,2.2715204,-1.3351498,4.143809,-1.2289015,-0.50574726,3.6599329,-2.5203924,-3.131815,3.5735972,-11.240128,-6.7759547,-0.12883353,2.0035915,-3.450213,-8.240088,-3.8454885,3.7624867,-6.738702,-5.335874,-2.23256,0.9179508,9.111457,-7.2188168,2.551093,3.282229,3.0323355,2.7307217,5.61703,1.2505621,-7.6779513,0.9453809,-1.5167004,2.0953648,2.361135,-5.274855,-5.5309606,0.30995634,0.5016011,-1.1476055,-1.9743552,11.283076,1.5902776,6.7513556,-4.1358204,-2.666665,1.0945023,-3.040603,-0.9603905,12.667614,3.2802207,3.146883,-0.64518213,-3.8250027,-2.8766367,-2.1353638,1.6509104,5.170888,12.873839,rock
-4.1455913,-1.2247926,-4.501487,-5.9462376,-7.006119,7.8105083,3.7220337,-1.0455793,-8.783991,12.515328,3.3755229,-12.808417,-15.964699,-4.5295496,-1.2125798,9.730126,5.0332603,-0.7884102,0.1672491,-9.551338,2.2627146,-4.0231695,-1.3046359,9.610012,-10.067069,-4.739186,-0.3378601,-1.8236669,4.063068,-1.6046906,2.5868082,-0.27906045,-7.4679637,1.7560288,22.509674,0.6083893,3.418784,7.8744674,-3.9264145,3.3625317,0.82710487,8.791331,2.8278291,1.2426074,-2.9195561,-3.452603,-4.1118016,-1.2870833,-2.4255443,2.01317,-4.9908915,1.7486279,1.9474024,-4.1666527,2.4702635,2.933731,1.4080856,5.1568184,0.09343157,-4.7745194,0.84433407,-1.2582518,-2.3943,-2.976681,3.342744,1.0529199,2.7962778,-0.4161445,-8.815438,7.8026676,2.0557241,-1.6812909,3.1744785,-5.310461,-4.0176864,7.8114176,-3.4631588,4.8953342,-0.105303,-10.450783,-7.0975213,-3.285745,-1.2950985,-4.6004186,-15.445324,1.0772485,-0.34308925,-8.556543,3.5339062,2.6922574,2.515504,1.1206352,-1.7759618,1.8048952,-0.9758331,-6.2050333,-2.4190261,-0.502085,-1.0918052,-1.5136576,5.330166,1.6458385,-3.8452528,4.64322,-6.3637795,-7.229136,6.195509,-7.121213,0.825173,5.2505054,4.5466533,-4.272192,1.6321743,-5.572019,7.2134075,-1.1249379,0.72143465,-0.9192807,11.950594,2.5223916,1.2959521,2.520173,2.1619375,-2.7935276,-2.9275641,9.697834,2.6986654,13.527999,rock
-2.010336,-0.09063143,0.1512062,-0.9318627,-4.9489837,13.6873,4.6929483,-4.8761425,-12.216816,14.653772,5.815741,-6.422154,-15.209886,-4.1695657,1.495293,5.0481567,4.9449654,-0.55598795,-3.6014082,-11.461704,-1.0644941,-3.7766306,-1.5254253,7.5482464,-6.061048,-2.0525372,2.986095,-1.5790457,5.552689,-3.9215193,-3.6396708,1.2121317,-3.1660826,5.9779553,16.375685,4.581211,-0.9977879,6.4196415,-3.5852966,0.04605321,0.12853105,1.2834558,-0.9826645,5.1389327,1.0988008,-2.0586379,-5.432343,0.90321505,2.1426678,2.1887074,-0.8698481,1.3981638,2.5481193,-3.9987743,-0.00027709373,0.87785167,1.8211921,3.4138105,0.8465998,-6.037283,3.028723,1.8327092,2.7095585,1.647298,3.3108888,1.0601248,2.1741354,1.0719156,-4.220728,8.275884,0.5239864,2.5166445,4.4757156,-6.7892203,0.68651897,2.167419,-4.7229257,2.2997756,-5.2980595,-13.608093,-0.95193803,0.013027429,0.7687579,-3.840396,-8.363184,-3.0652142,1.1770337,-6.395821,3.0281425,1.6163021,1.6748587,7.0911193,-0.83326983,1.5465988,-0.27177018,-3.3842993,-0.40653715,2.0385816,1.160888,-7.08645,6.8249025,-1.5615262,0.5888888,-3.683912,-7.6264977,-8.518611,7.46653,-0.9872129,-0.38552868,0.16546342,10.944476,-2.3353655,2.7787898,-5.017013,11.466642,-2.8039863,1.7743669,-2.5918543,12.313036,5.936192,5.5045223,3.162007,-1.420417,4.0496874,-4.4998274,5.240077,0.020219058,19.404346,rock
-4.9969006,-3.8260205,-7.8365183,-4.00101,-9.659266,10.820144,3.8173673,-0.29693747,-14.292645,16.611856,4.922564,-12.243126,-22.936623,-5.5984516,-6.2823944,5.9023924,4.5755253,-4.0456595,4.1817904,-10.077639,0.7841737,-3.1812494,-4.1580477,6.4678984,-9.322868,-2.1595376,0.5179118,-3.3597467,4.0522957,-2.2305875,-2.1884096,1.0513296,-9.152127,5.940677,26.528217,3.5557306,-0.5358948,10.940354,-2.6210344,1.9125673,1.8796923,2.7565362,1.790105,0.7660969,-1.3836942,-2.9421403,-4.1139784,-1.1849343,-0.30087095,4.6823177,-4.2541456,2.966474,2.257423,-2.064373,3.031341,1.8002764,1.4503356,2.275142,1.9268872,-6.2181773,6.230903,-1.2109313,0.29787204,0.45432568,3.2867777,4.2209973,1.4143577,1.1186649,-12.281589,8.169085,2.0065029,-0.69216645,0.54012483,-5.9868884,-2.0581784,5.3498564,-3.8571944,2.1713731,2.1401742,-15.475632,-9.949168,-5.089143,-0.6150608,-10.14675,-19.885637,-0.84174365,-1.1591194,-6.3367352,1.4278663,2.7117107,1.1214391,6.9244323,-5.7784147,4.3926134,0.42572922,-7.686949,-3.8668604,0.64441895,-2.2607298,-3.8832161,6.4456983,1.2240521,-0.65373296,3.961608,-11.457129,-10.758075,3.9945686,-4.310298,-0.0704788,6.5713224,8.226786,0.044840924,8.174732,-5.5790553,7.7840824,0.17716742,0.3534487,3.3281255,16.58942,4.9292464,1.5859094,-3.0199466,-1.926026,-2.5382454,-0.2678179,11.377185,0.857656,16.90117,rock
-2.701808,-1.6391693,-0.41336483,7.6104627,-3.6720119,13.616813,3.268329,-3.7557242,-11.05658,13.488773,7.684668,2.2629597,-15.116513,0.42215565,-2.4841719,-0.18984386,1.6552615,-2.7647977,-1.4017247,-2.9448936,-2.2797008,0.94539595,-4.0063066,1.5834321,0.85599977,7.287148,5.400499,-0.19914024,-4.3077116,1.2882698,-4.1163206,4.3705626,-2.6161,0.041498695,7.7962804,5.986724,-0.9719419,-0.038486306,-3.9972122,-0.74764717,1.0356212,-0.7949733,-2.8266604,-3.0868635,4.1070623,0.59672904,-3.4638262,-0.7741138,6.070912,4.1123548,-2.8462994,5.318672,1.9386582,6.3121257,0.7081768,0.98090285,3.0985084,-0.11816518,-0.06874939,-5.427984,7.8626485,-2.2332253,-1.5054514,-0.9707688,1.0607318,0.429271,-7.956571,2.7947116,-1.0329629,3.1225832,1.3001877,1.7413536,6.942031,-3.990988,-1.3476337,0.22883514,-3.7351036,-4.9725523,-5.0560584,-10.437238,-3.4628298,3.0713468,2.5456648,-1.0726377,-4.104916,-2.5960517,0.33634055,-4.7562294,-4.4785028,-4.5121617,2.8848448,10.625887,-2.6816766,2.5554414,1.9936618,4.1677303,2.8166475,8.479202,1.7813993,-10.876428,9.153769,-5.6340437,3.5040805,-4.524979,-3.397868,-9.067842,4.7735577,6.101852,-0.94153833,-1.9183116,9.062211,2.7720804,2.9514077,-2.3967297,3.9041696,-0.616827,-8.02082,-3.358941,15.741768,5.8164,4.801634,2.4191713,-3.7548344,1.7097542,-3.4062982,4.188539,4.5693746,14.547308,rock
-1.3526561,-4.5558434,-8.518351,4.856437,-6.251889,12.734523,-3.5895689,1.241646,-17.53266,12.044414,5.024801,-0.796395,-17.233425,-6.0296674,-6.595708,0.8841456,-2.934131,-8.712772,5.0637546,-1.1787666,1.8827852,-2.1769485,-6.159151,-0.8047186,-2.2674189,3.4591205,-1.9540333,0.23280616,0.00270904,-3.1873183,-2.553753,-7.8296566,-5.186959,-2.6954424,13.165882,5.872699,1.5552876,6.209543,-2.8069956,-3.1172638,-0.207422,-6.735972,0.55457824,-2.7924788,2.7437673,3.4659085,-2.2845242,-2.3836815,-0.35286736,8.726727,1.2371463,5.865116,3.0351706,3.8834474,3.966769,1.2255503,1.8302923,-1.931415,-0.65841365,1.7108203,9.02165,0.92292356,0.48053333,-1.3874004,2.6701236,1.6507896,0.89527386,3.271944,-9.363701,3.6692224,2.840244,-0.026443016,4.354145,-6.401393,1.2885188,-0.90310013,0.07900223,-4.160284,7.366959,-16.068155,-11.032862,-0.33950257,1.6315485,-4.988575,-11.370987,-6.6576366,-0.418191,-5.7574077,-4.8383937,-0.9788023,1.1531445,7.41892,-5.6696177,-2.1492748,-0.4216259,2.1007168,-1.6302345,-0.26005435,1.6057147,-1.8751365,1.9632174,3.144055,4.0099406,4.7814755,-7.783652,-8.890202,-0.891105,1.6916429,-0.17132577,1.9262674,8.942933,0.060309045,7.0251412,-4.507603,-2.4473705,0.21473277,0.3903417,3.9818225,11.2213955,-0.33214167,0.31100923,-0.83820057,-3.147728,-2.1829197,-5.3846107,6.876306,1.7210792,13.342927,rock
-6.2572813,-6.6098156,-5.780429,-0.7319821,-10.456616,13.616065,5.244783,-2.863561,-14.873177,12.387262,8.333879,-10.610965,-21.24946,-1.4634191,-4.478635,7.923734,9.265811,-1.0435841,-0.054022413,-10.112802,0.6155546,-3.0548968,0.4668705,9.141942,-11.506893,-2.2742822,1.3364663,1.7878062,0.6197846,-1.7598244,-0.032135703,8.865526,-9.99815,6.997736,20.385134,3.9195468,-1.1755589,8.070962,-0.7330822,-2.0182273,4.90053,1.2341187,0.0038866284,-1.2027438,2.544207,-1.6553437,-6.6130576,-2.021658,2.585083,2.2982183,-2.0938034,2.9953663,1.1422099,0.26960295,1.0490862,-1.3231096,4.9389334,6.0687466,1.8223263,-4.710657,3.2473223,-0.5039524,0.13846931,-1.8740423,6.1147857,2.7428179,-2.0151668,-0.67001045,-8.877693,8.751705,0.27545163,-1.1977524,1.1476029,-8.39631,-0.4639052,8.036985,-5.0802855,3.2847533,-1.8127403,-14.425927,-4.5487595,1.3372157,-0.12268235,-8.794247,-16.064428,-3.25533,-1.9861972,-4.2244043,-0.8739911,2.4808228,1.4246475,7.610257,-5.0976853,4.713807,-1.259479,-8.037808,-0.040765014,5.0317645,2.0594304,-3.4795845,11.325935,1.6493181,0.60183436,-1.1547443,-9.664378,-9.122161,6.507461,-4.0824127,-2.9564688,3.8456748,5.1800437,3.2635505,3.2168138,-6.3065023,9.944672,1.3807237,-2.3638816,3.1545606,15.428879,6.947234,1.1174077,1.1657231,-2.7457387,-0.7389045,-6.8536215,11.06125,3.9746594,17.474932,rock
-4.8115687,0.6099029,1.9871567,-4.736976,-5.641735,14.1709795,9.204167,-4.4030185,-5.828774,11.685339,5.8752337,-6.33369,-12.5871,0.08826814,0.49677694,5.6067085,7.3846817,-0.6739606,-3.7233953,-11.326302,1.1280369,-5.9222407,-5.1108003,11.959349,-4.7390947,-1.567034,6.1191945,-1.2397819,-1.2779033,-3.8767073,-3.6519594,10.3388815,-4.3152227,3.522612,13.890275,6.3858128,-1.9250432,4.5941114,-6.701583,3.8490214,-2.08964,6.1855903,-4.621861,3.95742,3.7369103,-6.6529984,-1.6303095,-1.2910644,5.1797514,1.481529,-1.5617551,0.62911534,-1.4168959,-3.4081635,3.1991026,4.9466515,4.5486436,2.8899024,1.616846,-7.786836,0.4725873,-1.7785636,-0.63102615,-1.5933905,5.651671,3.3217785,-4.185669,-0.8139502,-4.2777214,3.099137,1.7186556,0.017363299,2.1409268,2.115838,2.1748183,4.5490255,-8.375064,4.109292,-6.168312,-9.616341,1.9352499,1.2774205,3.400207,-3.1636353,-8.780204,3.028681,0.4131453,-3.572142,2.0704234,5.138503,5.938786,7.302267,-1.5477344,1.3591869,-1.959475,-2.7350235,2.4680343,7.1031876,0.311755,-6.911901,12.666954,-1.6023055,-1.8831192,-2.6788442,-10.958892,-8.594064,8.797007,-1.7446184,-5.2669015,-2.5779083,8.387553,-0.020640321,3.7735808,-0.53653353,10.228824,-8.17244,-6.483341,-4.707396,10.793441,8.187504,7.073054,2.0953312,-1.4239899,3.7279954,-4.492046,6.2823305,3.920796,15.223078,rock
-2.5185108,-7.2293043,-8.82906,0.50137746,-8.764039,7.774717,1.9487104,-2.0382292,-16.49945,15.514651,5.208099,-11.297169,-21.522667,-5.766707,-5.42534,4.1732087,3.4513152,-2.4931238,3.5508716,-7.434928,-1.2092266,-0.97860324,1.7210813,2.7912226,-11.301782,-0.51060486,-2.777134,-1.1360065,5.744905,-1.0658983,-0.085450746,-2.4846632,-8.816056,6.0688562,25.566483,0.7132956,2.1500623,9.329436,0.7062005,-1.7614095,5.223253,-0.48765448,5.003002,-1.7439935,-1.2830558,2.2070818,-6.083686,0.09067373,-2.7965884,4.679494,-2.8925457,2.005619,5.0506186,0.30063576,-0.6387534,-2.0853055,1.2363693,3.743261,1.9234394,-2.9504075,7.0911803,-0.3082367,0.853905,-0.6434207,1.4769466,-0.08450206,4.826616,0.981671,-10.131453,11.420065,0.8053093,0.6627399,1.9143175,-12.866026,-3.3303344,5.126457,-0.36712566,1.188059,3.498473,-16.000563,-10.697073,-3.273933,-2.0124772,-9.65778,-18.233192,-3.7533724,-2.9850123,-7.7105107,2.240306,-1.8730191,-1.3854157,5.0915556,-4.724792,3.9648657,0.025933567,-8.0291605,-5.167886,-2.9791825,-1.0295501,-3.0913825,3.463808,2.5420923,1.6463025,2.4155369,-5.9233403,-8.079813,2.9108994,-4.680628,3.625636,8.913799,7.0155168,0.19163667,4.878002,-8.120396,6.40614,4.3377943,5.9451313,5.401004,16.449492,2.6135685,-1.1155201,-2.4569724,-1.0036104,-2.3372762,0.14911371,11.734733,-0.6823802,19.113605,rock
-0.8677779,-4.1087346,-5.163306,6.699574,-4.620869,13.450508,-3.4221501,-1.3188167,-19.620983,16.706982,5.8835053,-1.8913945,-19.053823,-8.217384,-3.4201863,3.0842977,-0.5825718,-5.608463,2.4088953,-4.6757116,1.0545385,-2.3967822,-3.9371595,-0.3106449,-5.096436,3.7551267,-0.94717,-1.8069495,2.768649,-4.0006022,-3.0539846,-9.554448,-3.2521749,-2.044305,16.535393,6.3207154,4.237718,5.709417,-4.097218,-1.5614635,-0.56628656,-4.5447326,2.2258275,-0.263889,1.8495567,3.9816864,-5.2951384,-1.8589325,-2.8010888,7.0685234,-0.78940284,4.9737344,4.67983,2.660234,0.74475867,0.81660503,1.4350363,0.006146742,-0.23740163,-1.1450433,10.166203,3.1959763,2.6879292,-1.6906431,1.2665188,-0.8025683,2.8802226,4.2115064,-8.179625,8.873111,2.1908848,2.7177138,8.106035,-9.854096,-0.2606427,0.37316915,-0.38483766,-3.4284217,3.435811,-17.424736,-11.599024,-0.12758875,1.2193137,-3.0155487,-9.842703,-7.9842396,0.9657212,-9.652337,-1.2266814,-4.173122,0.038853716,6.926653,-5.2261305,-3.2221842,-0.3417837,1.4679455,-2.4277642,-0.5127528,1.392431,-3.856555,1.104838,1.7764722,3.7028227,3.263427,-6.658931,-8.631621,1.8849632,-0.2771312,4.298835,1.1587317,11.30524,-4.4974375,4.0656486,-6.1294336,1.2553248,1.3882338,4.1900597,1.6930586,13.75558,-0.053129688,2.0495439,4.623893,-2.2843544,-1.503046,-5.0121493,5.4483266,0.8776214,18.200367,rock
0.6278315,-5.576257,-7.236621,3.8434238,-5.6145616,7.4276686,0.29986843,-3.9751348,-17.811815,17.391773,5.3304467,-8.79851,-19.699123,-7.7836018,-3.3199277,1.5563513,-0.005032938,-2.3983808,2.1880124,-7.444084,-3.6095936,-0.5141455,2.7814302,-0.0024243947,-9.775686,1.9356916,-2.1511853,-2.670967,8.32781,-1.7933599,-2.032756,-8.760121,-6.0486484,5.3043776,24.33974,1.286319,4.0870204,8.224549,-1.1691912,-2.472345,4.136595,-2.2837071,6.116403,-0.2927062,-1.2285992,5.0251236,-7.395445,2.2129395,-4.028761,6.1852894,-2.648083,1.5679677,7.736227,0.7410219,-2.6709802,-2.1741588,-0.6010596,2.553714,1.75632,-2.1302028,9.09943,0.9999907,1.9544659,0.1262257,-1.0301917,-2.4864569,7.8008566,2.4905138,-7.158502,13.3471985,0.9555856,4.027363,5.1077366,-15.887712,-3.709988,1.4983071,1.5839068,-1.0839131,2.2246938,-16.892332,-10.85421,-3.6088016,-1.9522802,-6.7870684,-13.899008,-5.296981,-2.8119214,-9.967111,4.3457565,-5.6661034,-1.7169689,5.361151,-2.1979814,1.8102767,0.42607015,-5.1747766,-6.3509216,-5.3463936,-1.468467,-4.951053,0.82515305,0.6674409,3.5135975,0.48908773,-3.1970942,-8.418873,2.9511058,-2.4089627,7.2521067,8.347607,9.438927,-2.9171665,3.49983,-8.155732,6.6012287,3.9212403,9.247786,3.9677281,17.025032,1.2266545,-0.05950933,-0.76148486,-0.63819295,-0.25294626,1.7741761,9.675206,-3.0110283,21.288624,rock
-2.938177,-4.1653423,-6.589631,-2.0729156,-9.941028,10.216149,5.4214463,-3.3301284,-15.4082365,16.366848,5.8088117,-10.4661,-21.104076,-3.4388108,-4.798143,5.0037065,3.4041784,-2.891398,1.6522614,-8.371484,-0.4774346,-1.7254806,-0.86043346,5.185382,-7.331588,-0.5582483,-1.6535739,-1.5564579,3.9734154,-0.2085598,-1.3639652,1.463634,-9.043802,6.7045083,24.788803,0.98674595,-0.8489,8.9269085,-1.7484436,-0.7814962,4.2593055,0.98451394,3.0523944,-1.3464589,-1.0198897,-0.7348417,-3.4405193,1.4738022,1.9372805,5.4803085,-2.9318452,3.895086,3.5127587,-0.8694111,2.1858652,-0.3765327,2.5499961,2.749945,-0.6303122,-4.191389,6.351111,-1.973586,-0.23376152,-0.23668076,3.343296,1.4431188,2.249877,-0.6367532,-9.324193,8.928695,2.3380816,-0.54498947,1.7469476,-9.197493,-2.7121313,5.4916086,-2.047756,2.391275,1.6941292,-15.436064,-7.326673,-3.6002398,-0.8763026,-8.439763,-17.553804,-1.3863169,-1.5906236,-7.151219,1.4301378,1.4042996,2.0602841,7.8006573,-4.1026587,5.524576,1.5903143,-6.7962155,-2.2166157,-0.16830133,-1.181582,-5.729115,5.5393214,0.13790974,1.3398682,0.788062,-7.538961,-8.968777,5.0127726,-3.6619685,-0.8724822,6.8954363,9.131069,1.7709689,6.8713303,-6.5640197,6.785081,0.4058795,1.6512322,2.843448,17.886639,5.2209477,0.64078337,-4.7386494,-1.5767632,0.19698046,-0.89611906,11.147588,1.3844852,20.127941,rock
-2.8065383,-0.059622116,-0.4411384,3.8339097,-5.0353703,12.652098,-0.5524408,-0.46768188,-13.418379,15.84663,2.8462892,2.1551805,-15.412105,-1.7522671,-1.8169713,2.018257,1.3664793,-3.5812387,0.4759473,-1.2541237,2.2223406,2.339333,-5.8779902,-1.3306093,3.4734418,3.9909372,-1.3823047,-2.2680514,-0.041768186,1.5817586,-1.6861901,-0.6838849,1.3347092,0.7444683,10.579244,3.6283894,-3.1856563,2.912633,1.2613117,0.34847173,0.8608698,-2.6885252,-0.5966675,-1.2023122,-0.36986455,-1.3667463,0.81769335,-2.281032,2.7487862,2.0345392,-1.6262716,7.816008,0.8835531,1.7444179,1.2207384,-0.785462,2.3179939,-1.1417463,-3.7681236,-7.224383,9.817074,2.2387724,3.141337,2.703007,0.4429061,0.8935047,-4.535185,3.5844183,-5.890195,2.8221157,1.2030432,-0.71235037,4.517367,-3.0676243,-0.8741963,3.5135694,-2.870996,-2.467705,0.77535677,-11.941566,-4.991856,0.16795564,1.4055015,-3.0550272,-7.0447087,-5.0869565,5.290381,-6.8425393,-4.3930964,-2.2094712,-0.78010684,9.432286,-6.962533,3.9452105,4.4044256,1.8571573,3.0625737,5.411396,1.9393057,-9.589322,0.04248517,-2.6638782,2.1561038,-0.35371962,-4.0011044,-4.755625,1.4450969,0.7804756,-0.1683963,-2.7130275,13.20106,1.434557,6.0370226,-5.5827713,0.06191165,2.7102563,-0.5369925,-1.7348157,13.294266,4.244315,3.857526,0.50833726,-3.657118,-1.1983216,-2.249579,0.31238553,3.829749,15.721846,rock
-6.1019373,0.75793225,2.6057227,3.427851,-4.15288,13.076346,2.5999763,-1.616151,-10.502372,17.322218,3.9361544,1.947744,-15.609256,-0.7169203,-2.4495282,2.5756698,5.2223244,-1.6765258,0.4511477,-4.329165,3.523846,0.868919,-8.774558,0.43413386,3.1164358,8.031098,3.4768302,-5.932315,-5.7989945,1.5595322,-4.2840595,7.200846,0.36262193,-0.35917434,12.810947,6.807217,-2.2116582,0.4432519,-3.41883,5.4897337,-0.22954391,3.5352068,-1.9130073,-1.9789093,2.0944924,-3.6164534,1.9252155,-2.9268205,2.8728502,1.1762795,-6.204171,7.1024632,-0.28957063,4.1853795,0.9647342,2.3366845,5.4833317,-0.83062154,-2.0168774,-11.665213,11.80575,1.0375642,2.5603857,-0.86632574,0.72415864,1.5657033,-9.690466,4.3303905,-5.8656235,1.5353435,1.6901804,0.4179685,5.0153995,1.5337785,-1.5641028,7.2884884,-6.621188,-1.7783647,-1.984415,-8.716943,-4.1659164,1.3671658,3.3038812,-3.341301,-6.4741516,-0.3388286,4.001608,-7.7148066,-1.5488591,-4.8744674,2.2050748,11.172757,-9.0408745,4.2254143,3.0395653,2.3499866,3.8997548,10.711675,-0.5558943,-11.550795,5.579018,-4.803795,0.9264204,-0.5228536,-6.4355836,-4.8797836,4.214607,-2.1769981,0.54207313,-4.3977914,11.816182,0.48450792,5.194653,-2.7183933,0.56144494,0.2318567,-6.5126615,-4.1914654,16.087297,7.2229047,7.2891736,1.7537513,-4.640127,-3.20805,0.90793115,-0.7718216,6.6246247,14.518973,rock
-2.12907,-2.337891,0.8215056,0.2655327,-3.0955288,6.082688,3.339821,-2.6761215,-5.3686695,8.583305,2.5474896,-6.038689,-8.705199,-1.3936347,2.761129,3.3325748,5.5780525,2.1730444,-3.5341063,-5.9667125,-1.3438194,0.053747036,2.7647834,5.279078,-7.1210155,-2.251847,1.1690028,0.6607838,3.3550637,-0.19270223,1.017999,3.1988583,-2.1240234,3.089579,11.016155,-0.808298,0.8359106,2.2658358,1.9357253,0.47327605,2.6921456,4.8996124,0.15037046,1.5048032,-0.28273758,-0.5652539,-4.48331,-0.5870023,-1.4701216,-1.5893062,-1.5506014,-1.0655372,1.1260631,-1.801358,-2.6337812,-1.4459715,1.7638222,5.295527,1.9078206,-5.756115,0.4052649,0.17104973,0.53961766,-0.88850105,0.7530496,-1.9503793,0.85664016,0.6628715,-1.5885414,6.2218933,-1.7298819,0.60016763,2.737344,-5.78624,-1.14564,3.8641186,-3.6810598,2.3949857,-3.8742297,-6.588123,-0.39367378,1.8508635,-0.4640802,-4.202477,-5.8866577,-0.4008911,-0.72317594,-5.2018366,2.5312126,-1.30288,-1.0608505,1.4707134,-1.1672496,2.9109874,-1.3185304,-4.305165,-0.48630247,1.0216949,0.9609652,-5.5925612,5.8041115,-0.4111773,-2.089171,-2.5560093,-1.1655449,-2.5742173,5.07248,-3.0703437,1.9960079,2.278914,4.3150997,-0.80530393,-1.3695884,-5.7207737,7.9449916,0.7110178,1.8119783,-2.6017628,7.5817113,3.491437,3.694089,2.8245456,0.66326225,0.2710502,-2.0180757,4.6095114,0.3215569,12.764392,rock
